sample_id,manuscript_id,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
LNEN140_TU,LNEN140,-2.28482909857005,-1.22053553791101,0.386804803961606,0.574455446259909,0.408219039367486,-0.991204304911825,-1.16633802217146,0.565100831832349,-1.08543915982927,0.155648845182947
LNEN142_TU,LNEN142,3.1019913755082,-0.959235956078376,0.939714668868569,0.887097277479992,0.656579612478785,-2.44133854664162,1.19109416916859,0.568235374687128,0.114280257216377,-0.376728478851695
LNEN143_TU,LNEN143,-2.11325460946622,-0.98009081888414,0.512249817908069,0.544776547160068,0.912151160613618,-0.248312513030968,0.0609413465885194,0.0642860724960078,1.19390847333028,0.240017965307296
LNEN145_TU,LNEN145,0.170201604873186,1.94862089936818,0.712120271301987,0.120823649940319,0.420185950579551,-0.250163413999052,0.78076462824055,0.289205373279361,-0.329051845970854,0.390870805945583
LNEN146_TU,LNEN146,-1.74510006414911,-1.1220203927213,-0.160373070292474,0.416095056819066,-0.0451065124235511,-1.45839142095344,-0.48561083716201,0.944265526398036,-2.20899882703735,0.398039112570654
LNEN147_TU,LNEN147,-1.98997941996896,-1.32182570400233,-0.337669333013011,0.995571064650581,0.266953148627562,-1.19867613001329,-1.0177764980134,0.0450957667510026,-1.88509651604247,0.329687632348007
LNEN148_TU,LNEN148,-2.07853553062495,-1.11271813653376,-0.409049857206756,0.421244609686374,0.864231293719151,-0.623201887904252,-0.555842086428647,0.477822003859113,-1.61868720364746,0.736332755551896
LNEN151_TU3,LNEN151,0.187029123234848,1.59954980829362,-0.311717831522896,-0.645252381385086,-0.526471811877169,-0.429875574900751,0.842794300022259,-0.242081652393183,-0.177734816221699,-0.158795790107707
LNEN152_TU,LNEN152,0.0227059375684871,1.3944448354569,-0.511942790841523,-0.614824141354836,-0.830219533061735,-0.712118966847285,0.495436624986557,-0.648046376491577,-0.178748993934377,0.623292717099498
LNEN153_TU6,LNEN153,2.61685406095085,-0.769041856711044,1.37348082323769,-0.60176821274441,0.226708157562345,-0.548941379432528,0.191227382100632,-0.509066484791941,-0.108592763876263,0.29885488431691
LNEN154_TU3,LNEN154,-0.0969226684988507,1.62123457671391,0.160381325178803,-0.361739800956224,-0.450316348401607,-0.788466760692148,0.720945441640009,-0.501554681786426,-0.02454326658654,0.194040553073784
LNEN155_TU7,LNEN155,0.0596947572636486,2.15226741873831,-0.0422836424403654,0.197731575628707,0.336123213465457,-0.225712416313175,0.200986577103611,-1.03624979008766,0.133275471232921,0.0304534302070671
LNEN156_TU,LNEN156,-1.61566994904033,-0.773098527095992,-0.172454733562426,-0.544483398698236,-0.726099831658308,-1.21363685637522,-0.394722664309068,-0.451637049501284,1.35518733426505,0.952353384870374
LNEN157_TU2,LNEN157,-2.17420306316525,-0.536689788628775,-0.305251277115061,-0.00201456123298773,0.40623328698067,-0.623215368034061,0.326498344509739,-0.764032736425926,1.52407035510564,0.687661608572288
LNEN158_TU,LNEN158,2.98573566240089,-1.06835087551446,-1.7902264370959,-0.211037911454887,0.972580181380335,-0.189223238401149,0.0826793449043907,-0.12835960703762,0.248598169588542,-0.924609540838954
LNEN159_TU2,LNEN159,3.13140062193971,-1.16639391191104,-2.17903574598237,0.243417141548709,1.06715974008773,-0.857775540673161,0.0851291228173866,-0.410774949480231,0.31888779012172,-0.67434114362617
